timestamp,nombre,genero,rango_edad,q1_raw,q2_raw,q3_raw,q4_raw,q5_raw,q6_raw,q7_raw,q8_raw,q9_raw,q10_raw,q11_raw,q12_raw,q13_raw,q14_raw,q15_raw,q16_raw,q17_raw,q18_raw,q19_raw,q20_raw,q21_raw,q22_raw,q23_raw,q24_raw,energia_score,percepcion_score,decision_score,estilo_score,tipo_resultante
2026-07-21T23:20:20.671000+00:00,Ana Jimenez Rios,Femenino,18-22,2,2,5,1,3,1,4,2,4,2,3,5,2,3,3,4,4,5,4,5,5,1,5,1,6,2,-3,7,ESFJ
2026-07-24T20:14:30.977000+00:00,Elena Flores Hernandez,Masculino,18-22,3,3,3,3,2,4,4,5,5,3,3,3,5,3,3,5,2,4,5,4,4,2,4,2,-2,1,-2,5,ISFJ
2026-07-20T05:30:34.267000+00:00,Camila Lopez Morales,Femenino,18-22,2,5,1,3,3,4,5,2,4,1,4,1,5,1,4,1,5,4,5,1,4,2,4,3,-6,9,8,7,ISTJ
2026-07-12T15:23:04.462000+00:00,Fernanda Rivera Ortiz,Masculino,23-27,4,1,5,4,3,2,1,5,1,4,1,3,3,1,3,2,3,3,3,5,2,1,4,5,5,-9,3,-2,ENTP
2026-07-18T15:18:01.471000+00:00,Ana Diaz Diaz,Masculino,18-22,4,5,2,2,1,2,5,3,5,3,3,1,2,4,4,4,2,4,5,2,2,4,5,1,-2,6,-4,5,ISFJ
2026-07-21T20:43:05.108000+00:00,Juan Soto Mendoza,Masculino,18-22,2,5,2,5,1,4,2,1,5,3,4,5,3,3,2,4,5,5,2,2,5,4,4,1,-9,2,-2,4,ISFJ
2026-07-27T14:50:30.977000+00:00,Miguel Chavez Soto,Masculino,18-22,3,2,3,3,4,4,4,5,5,3,2,4,5,4,3,4,2,4,4,3,4,3,4,3,1,-1,-2,3,ENFJ
2026-07-17T14:07:40.939000+00:00,Samuel Cruz Guerrero,Masculino,18-22,3,5,2,4,2,4,2,4,5,2,5,5,3,5,2,5,1,3,4,4,2,1,5,1,-6,1,-7,5,ISFJ
2026-07-19T04:31:11.506000+00:00,Carlos Vasquez Jimenez,Masculino,18-22,2,1,3,3,1,5,2,2,2,5,1,3,1,4,3,4,5,3,4,1,4,5,5,1,-3,-5,-2,6,INFJ
2026-07-20T08:38:25.651000+00:00,Samantha Pena Guzman,Masculino,18-22,4,4,1,3,1,5,5,3,5,1,4,4,1,3,4,5,4,4,4,2,4,3,5,2,-6,6,-3,6,ISFJ
2026-07-25T17:18:09.634000+00:00,Victoria Reyes Ruiz,Masculino,23-27,4,5,5,3,1,4,5,1,4,2,3,3,4,4,4,2,2,3,3,2,4,2,2,4,-2,6,1,1,ISTJ
2026-07-25T15:49:09.573000+00:00,Juan Mendoza Jimenez,Masculino,18-22,4,2,3,3,1,4,3,4,3,4,3,5,5,4,4,4,5,4,5,5,4,4,5,5,-1,-4,2,0,INTJ
2026-07-18T20:44:32.944000+00:00,Alejandro Navarro Gutierrez,Masculino,18-22,4,5,1,5,2,5,4,2,3,3,4,5,2,2,3,4,3,3,3,3,1,1,4,4,-8,1,-1,0,ISFJ
2026-07-11T05:51:40.939000+00:00,Tomas Munoz Moreno,Masculino,18-22,2,5,1,4,3,4,3,3,5,1,4,5,4,5,2,3,2,4,5,3,2,2,3,1,-7,3,-4,4,ISFJ
2026-07-20T05:22:38.529000+00:00,Camila Alvarez Chavez,Otro,18-22,3,4,4,5,4,3,4,4,4,5,5,5,3,4,3,5,2,3,5,3,3,1,3,4,-1,-1,-4,3,INFJ
2026-07-16T08:54:58.565000+00:00,Matias Ramos Moreno,Femenino,33+,1,5,5,5,1,5,5,5,3,2,5,5,4,3,3,3,2,2,3,3,5,3,2,3,-8,1,1,1,ISTJ
2026-07-24T02:06:17.004000+00:00,Nicolas Castillo Soto,Masculino,18-22,2,5,2,4,1,5,4,4,5,5,4,5,3,3,1,5,2,4,5,5,5,2,5,5,-9,-1,-6,3,INFJ
2026-07-21T08:00:20.641000+00:00,Isabella Guerrero Navarro,Femenino,23-27,4,1,4,3,1,5,1,3,2,2,4,1,3,3,2,5,4,4,5,2,5,1,3,3,0,1,-3,7,ESFJ
2026-07-24T08:05:01.471000+00:00,Camila Soto Torres,Masculino,18-22,4,4,4,3,1,4,5,3,5,3,2,3,2,3,4,5,4,2,3,4,3,4,3,2,-2,3,0,-1,ISTP
2026-07-19T20:41:59.501000+00:00,Antonella Castro Mendez,Femenino,18-22,5,3,4,4,1,5,5,4,3,4,3,4,5,3,3,4,3,4,1,3,3,3,5,2,-2,-1,0,1,INTJ
2026-07-24T10:00:51.949000+00:00,David Ramos Morales,Femenino,18-22,2,5,3,5,2,4,4,2,4,2,5,1,3,2,4,3,1,1,4,3,5,2,5,1,-7,8,2,8,ISTJ
2026-07-20T09:58:05.108000+00:00,Sebastian Ramirez Gomez,Masculino,18-22,1,5,3,4,2,5,4,1,5,3,3,5,2,5,4,3,5,3,4,3,4,4,5,1,-8,3,0,5,ISTJ
2026-07-12T13:17:20.950000+00:00,Daniel Perez Delgado,Masculino,23-27,1,5,2,5,3,4,4,2,4,2,5,4,5,5,2,1,2,5,1,5,1,2,2,4,-8,5,-2,-7,ISFP
2026-07-21T01:26:30.205000+00:00,Luis Aguilar Perez,Masculino,33+,2,2,5,3,2,4,3,2,1,3,5,4,3,2,5,5,3,1,3,3,4,2,3,1,0,0,3,4,ESTJ
2026-07-19T15:06:09.634000+00:00,Joaquin Herrera Salazar,Masculino,23-27,3,5,5,3,2,5,3,2,3,3,5,4,2,3,4,4,3,3,3,2,4,1,2,3,-3,2,-1,3,ISFJ
2026-07-16T23:27:20.950000+00:00,Carlos Mendez Herrera,Masculino,23-27,3,5,3,4,3,5,5,2,5,3,5,5,5,5,1,1,2,5,1,5,2,1,3,5,-5,5,-3,-5,ISFP
2026-07-21T04:14:20.203000+00:00,Natalia Morales Garcia,Femenino,18-22,4,5,3,2,2,5,3,4,5,4,2,5,2,4,2,3,3,2,3,3,5,3,2,3,-3,-3,-2,1,INFJ
2026-07-15T07:09:32.131000+00:00,Sara Medina Reyes,Femenino,28-32,3,5,5,5,5,3,3,5,2,4,5,2,5,1,2,2,4,4,2,5,2,1,4,4,0,-1,4,-2,ENTP
2026-07-20T22:41:38.529000+00:00,Zoe Vasquez Ramirez,Otro,18-22,2,4,4,3,3,3,4,4,5,5,5,4,3,5,4,3,3,5,4,5,3,2,4,3,-1,1,-3,1,ISFJ
2026-07-20T15:59:30.977000+00:00,Pedro Hernandez Garcia,Masculino,18-22,2,1,4,1,3,5,4,5,5,5,2,3,5,2,3,5,3,5,4,5,3,1,5,3,2,-2,-1,3,ENFJ
2026-07-12T07:36:48.855000+00:00,Isabella Vasquez Castro,Femenino,18-22,3,5,3,5,3,5,1,4,4,5,1,3,1,4,2,3,1,4,1,3,4,5,1,4,-6,-6,-7,-6,INFP
2026-07-26T16:00:06.193000+00:00,Alejandro Cruz Castillo,Femenino,18-22,3,3,1,1,2,3,3,3,5,3,4,1,2,5,4,3,4,2,3,3,3,2,2,2,-1,5,0,1,ISTJ
2026-07-21T15:43:32.944000+00:00,Tomas Castro Soto,Masculino,18-22,3,5,2,5,2,5,5,1,4,3,4,5,4,2,1,4,2,3,3,3,2,3,3,5,-8,4,-2,-3,ISFP
2026-07-27T17:59:17.433000+00:00,Sebastian Ramirez Vega,Masculino,18-22,5,2,5,4,3,2,2,3,3,2,4,4,1,2,4,1,4,1,3,5,1,5,4,4,5,0,5,-6,ESTP
2026-07-19T21:17:56.881000+00:00,Juan Gutierrez Martinez,Femenino,18-22,5,2,1,3,5,4,2,2,3,3,3,4,2,3,4,2,2,3,1,3,5,5,3,2,2,-1,0,-1,ENTP
2026-07-13T14:15:42.675000+00:00,Pedro Morales Torres,Femenino,18-22,3,4,4,3,2,4,3,2,5,4,4,2,5,5,4,4,3,4,2,5,3,4,3,5,-2,4,-1,-6,ISFP
2026-07-26T02:45:09.634000+00:00,Pedro Flores Silva,Masculino,23-27,3,5,3,3,1,4,5,3,4,2,5,5,4,3,5,2,3,3,3,2,4,2,3,2,-5,4,4,4,ISTJ
2026-07-26T22:05:20.203000+00:00,Ana Silva Castro,Femenino,18-22,4,5,3,3,2,5,2,2,5,4,2,4,3,4,2,3,3,3,5,1,5,1,3,4,-4,-1,-2,7,INFJ
2026-07-14T16:17:20.671000+00:00,David Silva Ramirez,Femenino,18-22,2,3,5,1,3,1,5,1,3,3,3,5,2,4,4,4,4,5,5,4,5,2,5,1,5,2,-3,8,ESFJ
2026-07-15T01:05:20.641000+00:00,Elena Ramirez Munoz,Femenino,23-27,2,2,3,3,1,5,2,3,2,2,4,2,2,2,3,5,5,3,5,1,4,3,4,4,-4,1,0,5,ISTJ
2026-07-15T01:50:25.651000+00:00,Sara Medina Munoz,Masculino,18-22,3,3,1,5,1,5,5,3,5,1,5,2,2,3,4,3,4,4,4,4,3,3,5,3,-8,9,0,2,ISTJ
2026-07-14T07:24:17.004000+00:00,Martina Guzman Jimenez,Masculino,18-22,4,5,2,5,2,5,3,4,4,4,4,5,1,4,2,4,3,5,5,3,4,1,4,5,-7,-2,-7,4,INFJ
2026-07-19T11:51:53.029000+00:00,Nicolas Delgado Fernandez,Masculino,18-22,1,2,5,1,3,3,3,2,4,3,3,4,2,3,4,3,4,3,2,4,2,1,3,4,3,1,1,-2,ESTP
2026-07-21T14:12:04.989000+00:00,Matias Gutierrez Fernandez,Femenino,18-22,4,4,1,3,5,4,4,4,4,4,1,5,3,1,5,3,2,2,3,1,4,4,5,1,-1,-4,4,6,INTJ
2026-07-20T11:40:41.266000+00:00,Emilia Gomez Alvarez,Masculino,18-22,3,4,3,5,1,4,4,5,3,4,3,4,1,4,2,5,3,5,4,3,4,3,3,3,-6,-3,-8,2,INFJ
2026-07-27T20:33:18.617000+00:00,Nicolas Alvarez Rojas,Masculino,18-22,3,3,4,4,2,3,5,3,2,3,4,4,4,4,4,2,5,4,2,3,2,4,3,4,-1,1,3,-4,ISTP
2026-07-19T08:38:28.818000+00:00,Leonardo Vasquez Reyes,Masculino,18-22,5,5,4,1,2,2,4,3,4,3,3,1,5,1,4,3,4,4,5,1,5,1,3,3,3,4,5,8,ESTJ
2026-07-19T09:39:17.161000+00:00,Camila Morales Chavez,Masculino,18-22,1,4,3,5,2,5,1,3,5,5,3,3,5,5,3,4,1,4,5,3,4,3,5,4,-8,-2,-4,4,INFJ
2026-07-13T03:51:48.826000+00:00,Paulina Rios Vargas,Femenino,18-22,3,4,3,5,3,4,4,4,3,1,4,2,4,3,2,3,5,1,3,1,4,1,3,1,-4,4,4,7,ISTJ
2026-07-27T04:28:58.565000+00:00,Sebastian Perez Mendoza,Femenino,33+,2,5,3,5,2,5,4,3,2,3,5,3,4,3,3,3,3,4,3,3,5,3,4,5,-8,2,0,1,ISTJ
2026-07-21T08:43:03.080000+00:00,David Pena Herrera,Femenino,18-22,5,3,2,3,1,5,5,3,1,5,3,2,3,5,1,5,2,4,1,3,4,3,1,1,-3,-1,-8,-1,INFP
2026-07-21T04:43:58.762000+00:00,Fernando Medina Chavez,Femenino,23-27,5,4,5,5,3,2,3,1,2,3,4,2,3,3,5,2,5,2,3,1,4,2,4,1,2,3,6,7,ESTJ
2026-07-18T15:01:43.226000+00:00,Samuel Soto Lopez,Masculino,18-22,2,5,1,5,2,5,1,4,5,4,3,5,4,5,3,5,3,3,5,4,4,1,5,5,-10,-4,-3,4,INFJ
2026-07-14T17:04:25.399000+00:00,Eduardo Silva Ortiz,Masculino,18-22,4,3,5,2,3,4,3,2,2,2,4,3,1,5,3,5,4,1,5,2,4,2,4,2,3,2,-3,7,ESFJ
2026-07-22T00:12:05.108000+00:00,Mariana Gutierrez Rodriguez,Masculino,18-22,1,5,2,4,1,5,3,1,5,1,3,4,4,5,4,4,4,4,4,2,4,4,3,3,-10,5,-1,2,ISFJ
2026-07-23T12:20:10.374000+00:00,Valeria Castillo Castillo,Femenino,18-22,3,2,4,2,3,2,1,3,4,3,5,2,3,2,3,3,3,2,3,4,1,1,5,2,4,2,2,2,ESTJ
2026-07-16T00:48:15.976000+00:00,Gabriel Ortiz Navarro,Femenino,18-22,5,2,1,1,1,3,4,1,5,2,2,5,3,3,5,2,4,4,2,3,5,1,5,3,1,3,3,5,ESTJ
2026-07-26T00:16:38.572000+00:00,Regina Soto Ramos,Masculino,18-22,5,4,3,2,2,5,4,3,3,3,5,2,5,4,3,3,5,5,3,1,3,4,4,3,-1,4,1,2,ISTJ
2026-07-17T09:21:20.950000+00:00,Andrea Mendez Medina,Masculino,23-27,1,5,2,5,2,4,5,2,4,1,4,4,5,5,2,1,1,5,1,5,2,1,1,5,-9,6,-3,-7,ISFP
2026-07-16T09:07:01.471000+00:00,Valentina Torres Ramirez,Masculino,18-22,3,3,3,2,1,4,5,3,5,3,3,3,2,5,4,4,4,3,5,2,4,5,5,2,-2,4,-2,5,ISFJ
2026-07-13T06:38:05.108000+00:00,Sofia Munoz Rojas,Masculino,18-22,1,5,4,5,1,5,2,2,5,2,4,4,4,4,3,4,3,4,3,4,5,4,4,3,-9,3,-2,1,ISFJ
2026-07-23T06:33:51.949000+00:00,David Soto Gomez,Femenino,18-22,2,4,2,4,1,5,5,2,4,1,3,1,3,1,4,4,1,2,5,5,4,1,4,1,-8,8,1,6,ISTJ
2026-07-18T23:20:25.399000+00:00,Jorge Soto Vega,Masculino,18-22,5,4,5,2,3,4,2,2,3,2,2,4,2,4,3,3,3,2,4,1,5,4,2,2,3,-1,-1,4,ENFJ
2026-07-25T00:36:25.651000+00:00,Fernanda Castro Rojas,Masculino,18-22,3,5,3,4,2,5,3,2,5,2,4,2,2,2,5,4,5,4,3,3,4,4,5,2,-6,6,2,3,ISTJ
2026-07-13T09:19:51.949000+00:00,Miguel Munoz Ramos,Femenino,18-22,3,4,2,5,2,4,5,2,4,2,3,1,3,2,5,4,1,1,5,4,5,1,5,3,-6,7,2,7,ISTJ
2026-07-17T19:09:51.949000+00:00,Nicolas Navarro Gutierrez,Femenino,18-22,2,5,3,5,1,4,4,1,4,1,5,1,3,2,5,3,2,1,5,5,5,1,5,3,-8,10,4,6,ISTJ
2026-07-27T10:56:23.103000+00:00,Leonardo Vasquez Alvarez,Masculino,18-22,5,1,2,1,5,4,2,3,2,3,1,3,3,1,5,2,5,4,3,3,4,2,5,5,6,-4,6,2,ENTJ
2026-07-18T16:11:34.267000+00:00,Mariana Aguilar Gomez,Femenino,18-22,3,3,1,2,2,5,5,3,4,2,4,2,5,1,2,1,5,4,5,2,3,1,5,1,-4,6,6,9,ISTJ
2026-07-18T04:55:09.634000+00:00,Juan Mendez Morales,Masculino,23-27,3,4,3,4,1,4,3,3,5,3,4,5,4,2,4,2,4,3,4,3,4,1,4,2,-5,1,5,6,ISTJ
2026-07-22T17:36:15.831000+00:00,Joaquin Medina Acosta,Masculino,18-22,2,4,3,5,1,5,3,4,4,4,5,4,3,3,4,3,5,3,3,3,5,3,4,4,-8,0,3,2,ISTJ
2026-07-25T04:07:10.374000+00:00,Andrea Rodriguez Romero,Femenino,18-22,3,2,5,1,2,2,1,2,4,4,5,1,5,1,3,2,5,3,4,5,3,2,5,1,5,3,7,4,ESTJ
2026-07-14T16:48:32.944000+00:00,Jorge Aguilar Reyes,Masculino,18-22,3,5,1,4,2,5,3,1,3,3,3,3,3,2,3,4,3,5,3,4,3,1,5,5,-8,2,-2,1,ISFJ
2026-07-27T03:45:06.193000+00:00,Alejandro Moreno Mendoza,Femenino,18-22,2,3,1,1,2,3,2,1,5,4,2,1,3,4,3,3,3,2,5,2,3,2,2,2,-2,3,0,4,ISTJ
2026-07-20T00:45:11.216000+00:00,Ana Vasquez Flores,Masculino,18-22,3,2,3,4,1,4,3,3,4,2,4,3,2,3,3,2,4,2,2,2,3,5,3,2,-3,3,2,-1,ISTP
2026-07-17T19:40:30.977000+00:00,Alejandro Medina Flores,Masculino,18-22,4,3,4,3,2,4,3,4,5,5,4,4,5,3,3,3,1,3,5,4,4,2,5,2,0,-1,0,6,ENTJ
2026-07-21T11:44:48.826000+00:00,Emilio Cruz Vega,Femenino,18-22,2,4,2,5,2,3,3,3,4,1,4,3,3,3,4,2,5,3,3,2,3,2,5,3,-6,4,4,4,ISTJ
2026-07-21T11:35:37.003000+00:00,Valeria Castro Lopez,Femenino,33+,2,4,1,4,3,2,3,4,1,1,5,3,3,2,5,2,5,4,4,3,5,4,3,3,-4,1,5,2,ISTJ
2026-07-17T23:02:03.277000+00:00,Elena Mendoza Mendoza,Masculino,18-22,1,5,3,5,2,4,3,3,3,2,4,4,2,5,3,5,3,5,2,1,3,3,1,1,-8,1,-7,1,ISFJ
2026-07-14T19:34:03.277000+00:00,Sofia Delgado Silva,Masculino,18-22,3,4,4,3,2,5,4,5,5,2,3,4,1,5,1,4,3,3,1,1,4,3,2,1,-3,1,-7,2,ISFJ
2026-07-14T03:15:10.723000+00:00,Zoe Flores Ruiz,Masculino,18-22,4,5,4,5,1,5,4,4,5,5,2,4,5,2,5,1,5,1,5,2,4,3,4,4,-6,-2,11,4,INTJ
2026-07-16T21:37:56.881000+00:00,Elena Torres Castro,Femenino,18-22,4,2,3,2,5,2,4,2,4,4,1,2,2,2,3,4,4,3,2,3,4,5,3,3,6,1,0,-2,ESTP
2026-07-22T20:07:22.619000+00:00,Regina Herrera Chavez,Otro,18-22,3,4,1,5,3,5,4,2,4,5,2,5,3,4,2,3,1,3,2,5,3,2,3,4,-7,-2,-4,-3,INFP
2026-07-18T09:59:15.831000+00:00,Jorge Ramos Ortiz,Masculino,18-22,1,5,2,5,1,4,4,4,4,4,3,4,3,4,4,4,3,5,2,5,5,4,3,4,-10,-1,-3,-3,INFP
2026-07-19T20:24:18.617000+00:00,Fernando Gonzalez Flores,Masculino,18-22,4,4,5,5,4,3,5,3,4,4,2,4,3,5,3,4,4,2,1,3,1,2,5,4,1,0,-1,-2,ESFP
2026-07-20T11:02:01.471000+00:00,Joaquin Ortiz Garcia,Masculino,18-22,2,4,3,3,2,4,3,5,4,3,4,1,2,5,3,4,2,4,5,3,4,5,3,3,-4,2,-6,1,ISFJ
2026-07-26T04:43:34.267000+00:00,Miguel Mendez Jimenez,Femenino,18-22,3,3,2,3,3,4,5,3,3,1,2,1,5,1,4,2,5,2,5,1,4,2,5,1,-2,5,9,10,ISTJ
2026-07-19T16:13:32.753000+00:00,Camila Cruz Acosta,Femenino,18-22,1,5,3,5,3,4,4,2,3,1,5,4,2,2,4,5,3,3,3,3,4,5,3,1,-7,5,-1,1,ISFJ
2026-07-15T10:26:59.501000+00:00,Sebastian Acosta Vargas,Femenino,18-22,4,3,2,4,1,4,5,2,4,4,4,4,3,2,3,2,3,3,1,2,2,3,5,3,-4,3,2,0,ISTJ
2026-07-17T07:13:20.671000+00:00,Renata Gonzalez Rojas,Femenino,18-22,1,2,4,3,4,2,3,3,3,3,4,5,1,5,5,4,3,5,5,5,4,2,5,2,2,-1,-5,5,ENFJ
2026-07-24T07:33:38.529000+00:00,Mateo Rios Ramos,Otro,18-22,2,3,4,4,4,2,3,4,3,5,4,4,3,4,5,5,3,4,3,5,2,1,4,4,1,-3,-2,-1,ENFP
2026-07-27T18:07:34.267000+00:00,Pedro Reyes Vasquez,Femenino,18-22,2,3,2,3,3,5,5,1,5,1,3,3,5,1,3,2,5,3,5,3,3,1,4,1,-4,8,7,7,ISTJ
2026-07-14T10:01:03.080000+00:00,Leonardo Pena Rodriguez,Femenino,18-22,5,3,1,5,1,4,5,2,2,4,1,2,2,5,3,5,2,4,3,4,4,1,3,1,-5,0,-7,4,ISFJ
2026-07-25T12:59:53.029000+00:00,Santiago Chavez Rodriguez,Masculino,18-22,3,2,5,1,1,1,2,3,4,4,3,3,2,3,5,2,3,5,2,4,3,2,2,5,5,-1,0,-4,ENTP
2026-07-23T22:43:20.641000+00:00,Emilio Hernandez Chavez,Femenino,23-27,4,1,2,5,1,4,2,2,2,2,3,1,4,2,2,4,5,3,5,1,5,2,3,3,-3,2,2,7,ISTJ
2026-07-24T10:36:09.634000+00:00,Regina Silva Salazar,Masculino,23-27,4,5,4,3,1,5,5,3,4,4,4,4,2,3,4,3,3,4,5,4,3,2,3,2,-4,2,-1,3,ISFJ
2026-07-15T09:33:32.753000+00:00,Juan Herrera Moreno,Femenino,18-22,3,5,3,5,2,5,3,2,2,2,5,4,3,3,4,4,1,1,3,3,2,3,3,2,-7,2,0,0,ISTJ
2026-07-23T15:19:36.976000+00:00,Ana Vasquez Garcia,Femenino,18-22,5,2,5,4,5,3,1,3,5,5,1,4,1,4,5,3,5,5,2,4,4,1,3,5,6,-5,-1,-1,ENFP
2026-07-21T03:28:32.131000+00:00,Juan Torres Flores,Femenino,28-32,2,4,4,5,4,4,3,3,3,3,5,2,3,2,2,4,4,3,2,4,2,1,4,3,-3,3,0,0,ISTJ
2026-07-22T03:24:36.976000+00:00,Alejandro Diaz Chavez,Femenino,18-22,5,1,4,3,4,1,1,4,4,4,2,5,3,5,3,2,3,5,3,5,4,2,2,5,8,-6,-3,-3,ENFP
2026-07-19T06:18:15.976000+00:00,Regina Navarro Pena,Femenino,18-22,5,3,1,1,1,2,2,2,5,1,2,5,3,3,5,2,5,4,2,2,5,3,5,3,1,1,4,4,ESTJ
2026-07-20T09:59:20.203000+00:00,Samuel Aguilar Rios,Femenino,18-22,2,5,2,4,2,5,3,4,5,3,3,4,4,3,3,4,3,3,5,2,3,1,2,4,-8,0,0,3,ISTJ
2026-07-24T01:38:11.216000+00:00,Zoe Rivera Rodriguez,Masculino,18-22,5,4,2,5,2,5,3,2,5,2,2,3,3,4,4,3,3,3,4,3,3,5,3,3,-5,3,0,-1,ISTP
2026-07-18T04:18:20.203000+00:00,Miguel Mendez Soto,Femenino,18-22,4,5,3,4,3,5,2,3,3,5,4,4,2,5,4,4,3,2,5,1,5,2,4,2,-4,-3,-2,9,INFJ
2026-07-15T17:49:37.003000+00:00,Jorge Guerrero Perez,Femenino,33+,4,4,2,5,3,2,5,2,1,3,3,2,3,4,4,4,3,3,3,2,4,5,5,4,-2,2,-1,1,ISFJ
2026-07-22T01:57:05.108000+00:00,Pedro Salazar Perez,Masculino,18-22,1,5,4,5,1,5,2,1,5,2,2,5,3,4,3,2,3,4,3,2,3,3,5,3,-9,1,-1,3,ISFJ
2026-07-12T22:46:48.855000+00:00,Felipe Perez Guzman,Femenino,18-22,4,5,3,5,3,4,3,3,5,3,2,4,1,3,1,5,1,4,2,3,5,4,2,5,-4,0,-9,-3,ISFP
2026-07-19T15:29:43.226000+00:00,Victoria Pena Herrera,Masculino,18-22,1,4,1,5,2,5,1,5,4,4,1,5,3,5,2,5,1,3,5,4,5,1,5,4,-10,-8,-7,6,INFJ
2026-07-15T00:13:37.003000+00:00,Matias Gonzalez Rivera,Femenino,33+,4,4,1,5,1,3,5,2,3,3,3,2,4,2,5,2,5,3,4,4,5,4,4,2,-6,4,7,3,ISTJ
2026-07-22T12:07:17.161000+00:00,Luciana Delgado Medina,Masculino,18-22,1,4,3,5,2,3,2,3,4,4,2,3,4,5,3,5,1,5,3,5,5,2,5,5,-6,-2,-7,1,INFJ
2026-07-22T23:23:17.161000+00:00,Ana Silva Castillo,Masculino,18-22,2,5,5,5,4,5,1,4,4,4,2,3,4,5,2,4,2,4,3,4,4,2,3,4,-4,-4,-5,0,INFJ
2026-07-26T20:37:59.501000+00:00,Juan Sanchez Castillo,Femenino,18-22,4,5,3,4,1,5,5,4,2,5,3,2,3,3,4,4,5,4,1,3,3,3,4,3,-6,-1,1,-1,INTP
2026-07-14T11:30:38.572000+00:00,Emilio Ruiz Jimenez,Masculino,18-22,3,3,4,2,2,5,2,5,4,4,5,4,3,4,4,5,5,3,2,1,4,2,3,3,-1,-2,0,3,INTJ
2026-07-21T00:28:01.471000+00:00,Mateo Chavez Fernandez,Masculino,18-22,2,5,2,3,1,4,5,5,4,2,3,1,4,3,4,4,2,4,4,2,3,3,4,2,-7,4,-1,4,ISFJ
2026-07-15T05:31:32.944000+00:00,Mariana Gomez Ruiz,Masculino,18-22,2,4,2,4,2,5,4,2,5,4,4,5,3,2,3,4,3,4,4,2,2,2,4,5,-7,2,-1,1,ISFJ
2026-07-18T10:15:17.433000+00:00,Samantha Vargas Acosta,Masculino,18-22,5,3,5,4,5,3,3,3,5,2,3,5,2,1,2,2,3,1,2,5,1,4,5,5,5,1,3,-6,ESTP
2026-07-17T01:57:25.651000+00:00,Tomas Reyes Fernandez,Masculino,18-22,4,4,3,5,2,5,4,3,5,2,5,3,1,1,4,3,3,5,3,2,3,4,4,2,-5,6,-1,2,ISFJ
2026-07-24T20:54:38.529000+00:00,Valentina Silva Gutierrez,Otro,18-22,2,3,2,3,4,2,2,5,3,3,4,5,2,5,5,3,3,5,3,5,4,1,2,4,0,-4,-3,-1,ENFP
2026-07-21T06:36:18.617000+00:00,Valeria Silva Vega,Masculino,18-22,3,5,3,4,3,4,3,3,3,3,4,3,3,4,3,3,5,2,1,2,3,2,4,4,-4,1,2,0,ISTJ
2026-07-24T02:43:37.003000+00:00,Diego Guerrero Pena,Femenino,33+,2,5,1,4,3,4,4,4,1,1,5,3,3,2,5,2,4,4,5,2,5,5,3,4,-7,2,4,2,ISTJ
2026-07-17T04:59:17.161000+00:00,Antonella Castro Rios,Masculino,18-22,1,3,3,4,4,3,1,4,3,5,1,4,5,3,1,5,1,5,5,3,4,3,4,5,-2,-8,-6,2,INFJ
2026-07-20T21:38:03.080000+00:00,Elena Ramirez Vasquez,Femenino,18-22,4,4,3,4,1,5,3,3,1,5,2,1,3,4,2,4,2,4,2,2,3,2,3,2,-5,-3,-5,2,INFJ
2026-07-17T21:57:56.881000+00:00,Martina Ramirez Aguilar,Femenino,18-22,5,3,1,3,5,2,3,2,3,2,2,3,4,3,3,3,2,4,2,1,4,5,2,2,3,1,-1,0,ESFJ
2026-07-21T08:52:10.723000+00:00,Miguel Gutierrez Martinez,Masculino,18-22,3,5,5,5,1,5,5,5,4,5,2,3,4,1,5,1,5,1,5,2,5,4,5,4,-6,-2,11,5,INTJ
2026-07-22T13:10:51.949000+00:00,Andres Mendoza Guerrero,Femenino,18-22,3,5,2,4,1,4,5,1,5,2,4,1,3,1,4,3,1,1,5,3,5,1,5,2,-7,10,3,9,ISTJ
2026-07-17T10:24:42.675000+00:00,Paulina Guerrero Rios,Femenino,18-22,3,2,4,2,2,5,4,1,5,4,4,4,4,5,3,5,2,2,2,4,3,4,5,4,0,4,-3,-2,ESFP
2026-07-22T04:35:40.939000+00:00,Matias Maldonado Medina,Masculino,18-22,2,5,2,5,3,5,1,4,4,1,4,3,3,4,3,3,2,3,4,5,1,1,4,1,-8,1,-2,2,ISFJ
2026-07-19T08:59:43.226000+00:00,Alejandro Gonzalez Pena,Masculino,18-22,2,5,2,5,1,5,3,3,5,4,1,5,3,4,1,5,1,4,5,5,4,2,5,5,-10,-3,-8,2,INFJ
2026-07-23T23:13:20.203000+00:00,Gabriel Castro Guzman,Femenino,18-22,4,5,4,2,1,5,1,3,3,3,2,4,3,4,3,2,2,4,5,2,4,3,4,2,-3,-4,-2,6,INFJ
2026-07-22T07:06:03.080000+00:00,Julieta Garcia Silva,Femenino,18-22,3,3,3,5,1,5,3,2,1,3,1,2,2,5,2,4,1,4,1,4,4,2,3,1,-6,-2,-8,1,INFJ
2026-07-22T04:37:25.399000+00:00,Ana Sanchez Pena,Masculino,18-22,5,3,4,3,3,4,2,1,3,1,4,3,2,4,3,4,3,1,5,1,5,3,3,2,2,4,-1,7,ESFJ
2026-07-23T17:09:11.216000+00:00,Luis Jimenez Gutierrez,Masculino,18-22,4,2,3,5,3,4,5,2,5,3,2,1,4,2,5,3,3,2,3,2,3,4,4,2,-1,6,5,2,ISTJ
